   f   ,G_stor ,G_loss 
1.2882e-03,3.7485e-05,1.2658e-03
1.3335e-03,3.9645e-05,1.3098e-03
1.3804e-03,4.1929e-05,1.3552e-03
1.4289e-03,4.4345e-05,1.4023e-03
1.4791e-03,4.6899e-05,1.4509e-03
1.5311e-03,4.9600e-05,1.5013e-03
1.5849e-03,5.2456e-05,1.5533e-03
1.6406e-03,5.5477e-05,1.6072e-03
1.6982e-03,5.8670e-05,1.6629e-03
1.7579e-03,6.2047e-05,1.7205e-03
1.8197e-03,6.5618e-05,1.7801e-03
1.8836e-03,6.9393e-05,1.8417e-03
1.9498e-03,7.3385e-05,1.9054e-03
2.0184e-03,7.7606e-05,1.9714e-03
2.0893e-03,8.2068e-05,2.0395e-03
2.1627e-03,8.6786e-05,2.1100e-03
2.2387e-03,9.1775e-05,2.1830e-03
2.3174e-03,9.7049e-05,2.2584e-03
2.3988e-03,1.0262e-04,2.3363e-03
2.4831e-03,1.0852e-04,2.4170e-03
2.5704e-03,1.1475e-04,2.5003e-03
2.6607e-03,1.2134e-04,2.5866e-03
2.7542e-03,1.2830e-04,2.6757e-03
2.8510e-03,1.3567e-04,2.7679e-03
2.9512e-03,1.4345e-04,2.8632e-03
3.0549e-03,1.5167e-04,2.9617e-03
3.1623e-03,1.6037e-04,3.0636e-03
3.2734e-03,1.6956e-04,3.1689e-03
3.3884e-03,1.7927e-04,3.2777e-03
3.5075e-03,1.8954e-04,3.3903e-03
3.6308e-03,2.0039e-04,3.5066e-03
3.7584e-03,2.1186e-04,3.6269e-03
3.8905e-03,2.2398e-04,3.7512e-03
4.0272e-03,2.3679e-04,3.8797e-03
4.1687e-03,2.5032e-04,4.0125e-03
4.3152e-03,2.6463e-04,4.1498e-03
4.4668e-03,2.7974e-04,4.2916e-03
4.6238e-03,2.9571e-04,4.4382e-03
4.7863e-03,3.1258e-04,4.5897e-03
4.9545e-03,3.3041e-04,4.7462e-03
5.1286e-03,3.4925e-04,4.9080e-03
5.3088e-03,3.6915e-04,5.0751e-03
5.4954e-03,3.9017e-04,5.2478e-03
5.6885e-03,4.1237e-04,5.4262e-03
5.8884e-03,4.3583e-04,5.6105e-03
6.0954e-03,4.6061e-04,5.8009e-03
6.3096e-03,4.8678e-04,5.9976e-03
6.5313e-03,5.1441e-04,6.2008e-03
6.7608e-03,5.4360e-04,6.4106e-03
6.9984e-03,5.7443e-04,6.6273e-03
7.2444e-03,6.0698e-04,6.8511e-03
7.4989e-03,6.4134e-04,7.0822e-03
7.7625e-03,6.7763e-04,7.3208e-03
8.0353e-03,7.1594e-04,7.5672e-03
8.3176e-03,7.5639e-04,7.8216e-03
8.6099e-03,7.9908e-04,8.0842e-03
8.9125e-03,8.4415e-04,8.3553e-03
9.2257e-03,8.9172e-04,8.6351e-03
9.5499e-03,9.4192e-04,8.9239e-03
9.8855e-03,9.9490e-04,9.2219e-03
1.0233e-02,1.0508e-03,9.5295e-03
1.0593e-02,1.1098e-03,9.8468e-03
1.0965e-02,1.1720e-03,1.0174e-02
1.1350e-02,1.2377e-03,1.0512e-02
1.1749e-02,1.3069e-03,1.0860e-02
1.2162e-02,1.3800e-03,1.1220e-02
1.2589e-02,1.4570e-03,1.1590e-02
1.3032e-02,1.5382e-03,1.1973e-02
1.3490e-02,1.6239e-03,1.2367e-02
1.3964e-02,1.7142e-03,1.2773e-02
1.4454e-02,1.8094e-03,1.3192e-02
1.4962e-02,1.9098e-03,1.3623e-02
1.5488e-02,2.0155e-03,1.4068e-02
1.6032e-02,2.1270e-03,1.4527e-02
1.6596e-02,2.2444e-03,1.4999e-02
1.7179e-02,2.3681e-03,1.5485e-02
1.7783e-02,2.4985e-03,1.5987e-02
1.8408e-02,2.6357e-03,1.6503e-02
1.9055e-02,2.7803e-03,1.7034e-02
1.9724e-02,2.9325e-03,1.7581e-02
2.0417e-02,3.0928e-03,1.8144e-02
2.1135e-02,3.2615e-03,1.8724e-02
2.1878e-02,3.4390e-03,1.9320e-02
2.2646e-02,3.6258e-03,1.9933e-02
2.3442e-02,3.8223e-03,2.0564e-02
2.4266e-02,4.0290e-03,2.1213e-02
2.5119e-02,4.2464e-03,2.1880e-02
2.6002e-02,4.4751e-03,2.2566e-02
2.6915e-02,4.7154e-03,2.3270e-02
2.7861e-02,4.9680e-03,2.3994e-02
2.8840e-02,5.2334e-03,2.4738e-02
2.9854e-02,5.5123e-03,2.5502e-02
3.0903e-02,5.8053e-03,2.6286e-02
3.1989e-02,6.1129e-03,2.7091e-02
3.3113e-02,6.4359e-03,2.7917e-02
3.4277e-02,6.7749e-03,2.8765e-02
3.5481e-02,7.1306e-03,2.9634e-02
3.6728e-02,7.5039e-03,3.0525e-02
3.8019e-02,7.8953e-03,3.1438e-02
3.9355e-02,8.3057e-03,3.2374e-02
4.0738e-02,8.7360e-03,3.3333e-02
4.2170e-02,9.1869e-03,3.4315e-02
4.3652e-02,9.6592e-03,3.5320e-02
4.5186e-02,1.0154e-02,3.6348e-02
4.6774e-02,1.0672e-02,3.7400e-02
4.8417e-02,1.1214e-02,3.8475e-02
5.0119e-02,1.1781e-02,3.9575e-02
5.1880e-02,1.2374e-02,4.0698e-02
5.3703e-02,1.2995e-02,4.1845e-02
5.5590e-02,1.3643e-02,4.3016e-02
5.7544e-02,1.4320e-02,4.4211e-02
5.9566e-02,1.5028e-02,4.5430e-02
6.1660e-02,1.5767e-02,4.6673e-02
6.3826e-02,1.6537e-02,4.7939e-02
6.6069e-02,1.7341e-02,4.9229e-02
6.8391e-02,1.8180e-02,5.0542e-02
7.0795e-02,1.9054e-02,5.1878e-02
7.3282e-02,1.9964e-02,5.3236e-02
7.5858e-02,2.0912e-02,5.4617e-02
7.8524e-02,2.1899e-02,5.6019e-02
8.1283e-02,2.2926e-02,5.7443e-02
8.4140e-02,2.3994e-02,5.8888e-02
8.7096e-02,2.5103e-02,6.0352e-02
9.0157e-02,2.6256e-02,6.1837e-02
9.3325e-02,2.7453e-02,6.3340e-02
9.6605e-02,2.8696e-02,6.4861e-02
1.0000e-01,2.9984e-02,6.6400e-02
1.0351e-01,3.1320e-02,6.7955e-02
1.0715e-01,3.2704e-02,6.9525e-02
1.1092e-01,3.4137e-02,7.1110e-02
1.1482e-01,3.5621e-02,7.2709e-02
1.1885e-01,3.7155e-02,7.4320e-02
1.2303e-01,3.8742e-02,7.5941e-02
1.2735e-01,4.0380e-02,7.7573e-02
1.3183e-01,4.2072e-02,7.9214e-02
1.3646e-01,4.3818e-02,8.0862e-02
1.4125e-01,4.5619e-02,8.2515e-02
1.4622e-01,4.7475e-02,8.4174e-02
1.5136e-01,4.9386e-02,8.5835e-02
1.5668e-01,5.1353e-02,8.7498e-02
1.6218e-01,5.3377e-02,8.9162e-02
1.6788e-01,5.5457e-02,9.0823e-02
1.7378e-01,5.7594e-02,9.2482e-02
1.7989e-01,5.9788e-02,9.4136e-02
1.8621e-01,6.2039e-02,9.5784e-02
1.9275e-01,6.4346e-02,9.7424e-02
1.9953e-01,6.6710e-02,9.9054e-02
2.0654e-01,6.9131e-02,1.0067e-01
2.1380e-01,7.1607e-02,1.0228e-01
2.2131e-01,7.4139e-02,1.0387e-01
2.2909e-01,7.6727e-02,1.0545e-01
2.3714e-01,7.9369e-02,1.0700e-01
2.4547e-01,8.2064e-02,1.0854e-01
2.5410e-01,8.4813e-02,1.1006e-01
2.6303e-01,8.7614e-02,1.1155e-01
2.7227e-01,9.0466e-02,1.1302e-01
2.8184e-01,9.3369e-02,1.1447e-01
2.9174e-01,9.6320e-02,1.1589e-01
3.0200e-01,9.9320e-02,1.1728e-01
3.1261e-01,1.0237e-01,1.1864e-01
3.2359e-01,1.0546e-01,1.1997e-01
3.3497e-01,1.0859e-01,1.2127e-01
3.4674e-01,1.1177e-01,1.2253e-01
3.5892e-01,1.1499e-01,1.2376e-01
3.7154e-01,1.1825e-01,1.2496e-01
3.8459e-01,1.2155e-01,1.2612e-01
3.9811e-01,1.2488e-01,1.2724e-01
4.1210e-01,1.2825e-01,1.2833e-01
4.2658e-01,1.3165e-01,1.2938e-01
4.4157e-01,1.3509e-01,1.3039e-01
4.5709e-01,1.3855e-01,1.3136e-01
4.7315e-01,1.4204e-01,1.3229e-01
4.8978e-01,1.4556e-01,1.3318e-01
5.0699e-01,1.4910e-01,1.3403e-01
5.2481e-01,1.5267e-01,1.3484e-01
5.4325e-01,1.5626e-01,1.3561e-01
5.6234e-01,1.5986e-01,1.3634e-01
5.8210e-01,1.6349e-01,1.3703e-01
6.0256e-01,1.6713e-01,1.3768e-01
6.2373e-01,1.7079e-01,1.3829e-01
6.4565e-01,1.7445e-01,1.3886e-01
6.6834e-01,1.7813e-01,1.3939e-01
6.9183e-01,1.8182e-01,1.3988e-01
7.1614e-01,1.8552e-01,1.4034e-01
7.4131e-01,1.8923e-01,1.4075e-01
7.6736e-01,1.9294e-01,1.4113e-01
7.9433e-01,1.9665e-01,1.4147e-01
8.2224e-01,2.0037e-01,1.4177e-01
8.5114e-01,2.0409e-01,1.4204e-01
8.8105e-01,2.0781e-01,1.4227e-01
9.1201e-01,2.1153e-01,1.4246e-01
9.4406e-01,2.1525e-01,1.4263e-01
9.7724e-01,2.1896e-01,1.4276e-01
1.0116e+00,2.2267e-01,1.4286e-01
1.0471e+00,2.2637e-01,1.4292e-01
1.0839e+00,2.3007e-01,1.4296e-01
1.1220e+00,2.3376e-01,1.4297e-01
1.1614e+00,2.3744e-01,1.4294e-01
1.2023e+00,2.4112e-01,1.4289e-01
1.2445e+00,2.4478e-01,1.4281e-01
1.2882e+00,2.4844e-01,1.4271e-01
1.3335e+00,2.5208e-01,1.4258e-01
1.3804e+00,2.5571e-01,1.4242e-01
1.4289e+00,2.5933e-01,1.4225e-01
1.4791e+00,2.6294e-01,1.4204e-01
1.5311e+00,2.6653e-01,1.4182e-01
1.5849e+00,2.7011e-01,1.4157e-01
1.6406e+00,2.7368e-01,1.4131e-01
1.6982e+00,2.7723e-01,1.4102e-01
1.7579e+00,2.8077e-01,1.4072e-01
1.8197e+00,2.8429e-01,1.4040e-01
1.8836e+00,2.8779e-01,1.4006e-01
1.9498e+00,2.9128e-01,1.3970e-01
2.0184e+00,2.9475e-01,1.3933e-01
2.0893e+00,2.9821e-01,1.3894e-01
2.1627e+00,3.0165e-01,1.3854e-01
2.2387e+00,3.0507e-01,1.3812e-01
2.3174e+00,3.0848e-01,1.3769e-01
2.3988e+00,3.1187e-01,1.3725e-01
2.4831e+00,3.1524e-01,1.3680e-01
2.5704e+00,3.1860e-01,1.3633e-01
2.6607e+00,3.2194e-01,1.3585e-01
2.7542e+00,3.2526e-01,1.3537e-01
2.8510e+00,3.2856e-01,1.3487e-01
2.9512e+00,3.3185e-01,1.3437e-01
3.0549e+00,3.3511e-01,1.3386e-01
3.1623e+00,3.3836e-01,1.3333e-01
3.2734e+00,3.4160e-01,1.3281e-01
3.3884e+00,3.4481e-01,1.3227e-01
3.5075e+00,3.4801e-01,1.3173e-01
3.6308e+00,3.5119e-01,1.3118e-01
3.7584e+00,3.5435e-01,1.3062e-01
3.8905e+00,3.5750e-01,1.3006e-01
4.0272e+00,3.6063e-01,1.2950e-01
4.1687e+00,3.6374e-01,1.2893e-01
4.3152e+00,3.6683e-01,1.2836e-01
4.4668e+00,3.6991e-01,1.2778e-01
4.6238e+00,3.7297e-01,1.2720e-01
4.7863e+00,3.7601e-01,1.2661e-01
4.9545e+00,3.7903e-01,1.2602e-01
5.1286e+00,3.8204e-01,1.2543e-01
5.3088e+00,3.8503e-01,1.2484e-01
5.4954e+00,3.8800e-01,1.2425e-01
5.6885e+00,3.9096e-01,1.2365e-01
5.8884e+00,3.9390e-01,1.2305e-01
6.0954e+00,3.9683e-01,1.2245e-01
6.3096e+00,3.9973e-01,1.2185e-01
6.5313e+00,4.0263e-01,1.2124e-01
6.7608e+00,4.0550e-01,1.2064e-01
6.9984e+00,4.0836e-01,1.2004e-01
7.2444e+00,4.1120e-01,1.1943e-01
7.4989e+00,4.1403e-01,1.1883e-01
7.7625e+00,4.1684e-01,1.1822e-01
8.0353e+00,4.1964e-01,1.1762e-01
8.3176e+00,4.2241e-01,1.1701e-01
8.6099e+00,4.2518e-01,1.1641e-01
8.9125e+00,4.2793e-01,1.1580e-01
9.2257e+00,4.3066e-01,1.1520e-01
9.5499e+00,4.3337e-01,1.1460e-01
9.8855e+00,4.3608e-01,1.1399e-01
1.0233e+01,4.3876e-01,1.1339e-01
1.0593e+01,4.4143e-01,1.1279e-01
1.0965e+01,4.4409e-01,1.1219e-01
1.1350e+01,4.4673e-01,1.1159e-01
1.1749e+01,4.4936e-01,1.1100e-01
1.2162e+01,4.5197e-01,1.1040e-01
1.2589e+01,4.5456e-01,1.0981e-01
1.3032e+01,4.5714e-01,1.0921e-01
1.3490e+01,4.5971e-01,1.0862e-01
1.3964e+01,4.6226e-01,1.0804e-01
1.4454e+01,4.6480e-01,1.0745e-01
1.4962e+01,4.6732e-01,1.0686e-01
1.5488e+01,4.6983e-01,1.0628e-01
1.6032e+01,4.7233e-01,1.0570e-01
1.6596e+01,4.7481e-01,1.0512e-01
1.7179e+01,4.7727e-01,1.0454e-01
1.7783e+01,4.7973e-01,1.0396e-01
1.8408e+01,4.8216e-01,1.0339e-01
1.9055e+01,4.8459e-01,1.0282e-01
1.9724e+01,4.8700e-01,1.0225e-01
2.0417e+01,4.8940e-01,1.0169e-01
2.1135e+01,4.9178e-01,1.0112e-01
2.1878e+01,4.9415e-01,1.0056e-01
2.2646e+01,4.9650e-01,1.0000e-01
2.3442e+01,4.9885e-01,9.9443e-02
2.4266e+01,5.0117e-01,9.8889e-02
2.5119e+01,5.0349e-01,9.8337e-02
2.6002e+01,5.0579e-01,9.7788e-02
2.6915e+01,5.0808e-01,9.7241e-02
2.7861e+01,5.1036e-01,9.6698e-02
2.8840e+01,5.1262e-01,9.6156e-02
2.9854e+01,5.1487e-01,9.5618e-02
3.0903e+01,5.1710e-01,9.5082e-02
3.1989e+01,5.1933e-01,9.4549e-02
3.3113e+01,5.2154e-01,9.4018e-02
3.4277e+01,5.2374e-01,9.3491e-02
3.5481e+01,5.2592e-01,9.2966e-02
3.6728e+01,5.2809e-01,9.2444e-02
3.8019e+01,5.3025e-01,9.1925e-02
3.9355e+01,5.3240e-01,9.1409e-02
4.0738e+01,5.3454e-01,9.0895e-02
4.2170e+01,5.3666e-01,9.0385e-02
4.3652e+01,5.3877e-01,8.9878e-02
4.5186e+01,5.4087e-01,8.9373e-02
4.6774e+01,5.4295e-01,8.8872e-02
4.8417e+01,5.4503e-01,8.8373e-02
5.0119e+01,5.4709e-01,8.7878e-02
5.1880e+01,5.4914e-01,8.7385e-02
5.3703e+01,5.5118e-01,8.6896e-02
5.5590e+01,5.5320e-01,8.6409e-02
5.7544e+01,5.5522e-01,8.5926e-02
5.9566e+01,5.5722e-01,8.5445e-02
6.1660e+01,5.5921e-01,8.4968e-02
6.3826e+01,5.6119e-01,8.4494e-02
6.6069e+01,5.6316e-01,8.4023e-02
6.8391e+01,5.6511e-01,8.3555e-02
7.0795e+01,5.6706e-01,8.3090e-02
7.3282e+01,5.6899e-01,8.2628e-02
7.5858e+01,5.7091e-01,8.2170e-02
7.8524e+01,5.7283e-01,8.1714e-02
8.1283e+01,5.7473e-01,8.1262e-02
8.4140e+01,5.7662e-01,8.0813e-02
8.7096e+01,5.7849e-01,8.0367e-02
9.0157e+01,5.8036e-01,7.9925e-02
9.3325e+01,5.8222e-01,7.9485e-02
9.6605e+01,5.8407e-01,7.9049e-02
1.0000e+02,5.8590e-01,7.8616e-02
1.0351e+02,5.8773e-01,7.8186e-02
1.0715e+02,5.8954e-01,7.7759e-02
1.1092e+02,5.9134e-01,7.7335e-02
1.1482e+02,5.9314e-01,7.6915e-02
1.1885e+02,5.9492e-01,7.6498e-02
1.2303e+02,5.9670e-01,7.6084e-02
1.2735e+02,5.9846e-01,7.5674e-02
1.3183e+02,6.0021e-01,7.5266e-02
1.3646e+02,6.0195e-01,7.4862e-02
1.4125e+02,6.0369e-01,7.4461e-02
1.4622e+02,6.0541e-01,7.4063e-02
1.5136e+02,6.0713e-01,7.3669e-02
1.5668e+02,6.0883e-01,7.3277e-02
1.6218e+02,6.1052e-01,7.2889e-02
1.6788e+02,6.1221e-01,7.2504e-02
1.7378e+02,6.1389e-01,7.2123e-02
1.7989e+02,6.1555e-01,7.1744e-02
1.8621e+02,6.1721e-01,7.1369e-02
1.9275e+02,6.1886e-01,7.0997e-02
1.9953e+02,6.2050e-01,7.0628e-02
2.0654e+02,6.2213e-01,7.0263e-02
2.1380e+02,6.2375e-01,6.9900e-02
2.2131e+02,6.2536e-01,6.9541e-02
2.2909e+02,6.2696e-01,6.9185e-02
2.3714e+02,6.2856e-01,6.8832e-02
2.4547e+02,6.3014e-01,6.8482e-02
2.5410e+02,6.3172e-01,6.8136e-02
2.6303e+02,6.3329e-01,6.7792e-02
2.7227e+02,6.3485e-01,6.7452e-02
2.8184e+02,6.3640e-01,6.7115e-02
2.9174e+02,6.3794e-01,6.6781e-02
3.0200e+02,6.3948e-01,6.6450e-02
3.1261e+02,6.4101e-01,6.6122e-02
3.2359e+02,6.4253e-01,6.5798e-02
3.3497e+02,6.4404e-01,6.5476e-02
3.4674e+02,6.4554e-01,6.5157e-02
3.5892e+02,6.4704e-01,6.4842e-02
3.7154e+02,6.4853e-01,6.4530e-02
3.8459e+02,6.5001e-01,6.4220e-02
3.9811e+02,6.5148e-01,6.3914e-02
4.1210e+02,6.5294e-01,6.3611e-02
4.2658e+02,6.5440e-01,6.3311e-02
4.4157e+02,6.5585e-01,6.3013e-02
4.5709e+02,6.5729e-01,6.2719e-02
4.7315e+02,6.5873e-01,6.2428e-02
4.8978e+02,6.6016e-01,6.2139e-02
5.0699e+02,6.6158e-01,6.1854e-02
5.2481e+02,6.6300e-01,6.1571e-02
5.4325e+02,6.6440e-01,6.1292e-02
5.6234e+02,6.6580e-01,6.1015e-02
5.8210e+02,6.6720e-01,6.0741e-02
6.0256e+02,6.6859e-01,6.0470e-02
6.2373e+02,6.6997e-01,6.0202e-02
6.4565e+02,6.7134e-01,5.9937e-02
6.6834e+02,6.7271e-01,5.9675e-02
6.9183e+02,6.7407e-01,5.9415e-02
7.1614e+02,6.7542e-01,5.9158e-02
7.4131e+02,6.7677e-01,5.8904e-02
7.6736e+02,6.7811e-01,5.8652e-02
7.9433e+02,6.7945e-01,5.8404e-02
8.2224e+02,6.8078e-01,5.8158e-02
8.5114e+02,6.8210e-01,5.7914e-02
8.8105e+02,6.8342e-01,5.7674e-02
9.1201e+02,6.8473e-01,5.7436e-02
9.4406e+02,6.8604e-01,5.7200e-02
9.7724e+02,6.8734e-01,5.6968e-02
1.0116e+03,6.8864e-01,5.6737e-02
1.0471e+03,6.8993e-01,5.6510e-02
1.0839e+03,6.9121e-01,5.6285e-02
1.1220e+03,6.9249e-01,5.6062e-02
1.1614e+03,6.9376e-01,5.5842e-02
1.2023e+03,6.9503e-01,5.5624e-02
1.2445e+03,6.9629e-01,5.5409e-02
1.2882e+03,6.9755e-01,5.5197e-02
1.3335e+03,6.9880e-01,5.4986e-02
1.3804e+03,7.0004e-01,5.4778e-02
1.4289e+03,7.0129e-01,5.4573e-02
1.4791e+03,7.0252e-01,5.4370e-02
1.5311e+03,7.0375e-01,5.4169e-02
1.5849e+03,7.0498e-01,5.3970e-02
1.6406e+03,7.0620e-01,5.3774e-02
1.6982e+03,7.0742e-01,5.3580e-02
1.7579e+03,7.0863e-01,5.3388e-02
1.8197e+03,7.0984e-01,5.3199e-02
1.8836e+03,7.1104e-01,5.3012e-02
1.9498e+03,7.1224e-01,5.2826e-02
2.0184e+03,7.1343e-01,5.2643e-02
2.0893e+03,7.1462e-01,5.2462e-02
2.1627e+03,7.1581e-01,5.2284e-02
2.2387e+03,7.1699e-01,5.2107e-02
2.3174e+03,7.1816e-01,5.1932e-02
2.3988e+03,7.1934e-01,5.1760e-02
2.4831e+03,7.2050e-01,5.1589e-02
2.5704e+03,7.2167e-01,5.1420e-02
2.6607e+03,7.2283e-01,5.1254e-02
2.7542e+03,7.2398e-01,5.1089e-02
2.8510e+03,7.2514e-01,5.0926e-02
2.9512e+03,7.2628e-01,5.0765e-02
3.0549e+03,7.2743e-01,5.0606e-02
3.1623e+03,7.2857e-01,5.0449e-02
3.2734e+03,7.2970e-01,5.0293e-02
3.3884e+03,7.3083e-01,5.0140e-02
3.5075e+03,7.3196e-01,4.9988e-02
3.6308e+03,7.3309e-01,4.9838e-02
3.7584e+03,7.3421e-01,4.9690e-02
3.8905e+03,7.3533e-01,4.9543e-02
4.0272e+03,7.3644e-01,4.9398e-02
4.1687e+03,7.3755e-01,4.9254e-02
4.3152e+03,7.3866e-01,4.9113e-02
4.4668e+03,7.3976e-01,4.8973e-02
4.6238e+03,7.4086e-01,4.8834e-02
4.7863e+03,7.4196e-01,4.8697e-02
4.9545e+03,7.4305e-01,4.8562e-02
5.1286e+03,7.4414e-01,4.8428e-02
5.3088e+03,7.4523e-01,4.8295e-02
5.4954e+03,7.4632e-01,4.8164e-02
5.6885e+03,7.4740e-01,4.8035e-02
5.8884e+03,7.4848e-01,4.7906e-02
6.0954e+03,7.4955e-01,4.7780e-02
6.3096e+03,7.5062e-01,4.7654e-02
6.5313e+03,7.5169e-01,4.7530e-02
6.7608e+03,7.5276e-01,4.7407e-02
6.9984e+03,7.5382e-01,4.7286e-02
7.2444e+03,7.5488e-01,4.7166e-02
7.4989e+03,7.5594e-01,4.7047e-02
7.7625e+03,7.5699e-01,4.6929e-02
8.0353e+03,7.5804e-01,4.6813e-02
8.3176e+03,7.5909e-01,4.6697e-02
8.6099e+03,7.6014e-01,4.6583e-02
8.9125e+03,7.6118e-01,4.6470e-02
9.2257e+03,7.6222e-01,4.6358e-02
9.5499e+03,7.6326e-01,4.6248e-02
9.8855e+03,7.6429e-01,4.6138e-02
1.0233e+04,7.6532e-01,4.6029e-02
1.0593e+04,7.6635e-01,4.5922e-02
1.0965e+04,7.6738e-01,4.5815e-02
1.1350e+04,7.6841e-01,4.5709e-02
1.1749e+04,7.6943e-01,4.5605e-02
1.2162e+04,7.7045e-01,4.5501e-02
1.2589e+04,7.7147e-01,4.5398e-02
1.3032e+04,7.7248e-01,4.5296e-02
1.3490e+04,7.7349e-01,4.5195e-02
1.3964e+04,7.7450e-01,4.5095e-02
1.4454e+04,7.7551e-01,4.4995e-02
1.4962e+04,7.7652e-01,4.4897e-02
1.5488e+04,7.7752e-01,4.4799e-02
1.6032e+04,7.7852e-01,4.4702e-02
1.6596e+04,7.7952e-01,4.4606e-02
1.7179e+04,7.8052e-01,4.4510e-02
1.7783e+04,7.8151e-01,4.4415e-02
1.8408e+04,7.8250e-01,4.4321e-02
1.9055e+04,7.8349e-01,4.4228e-02
1.9724e+04,7.8448e-01,4.4135e-02
2.0417e+04,7.8546e-01,4.4043e-02
2.1135e+04,7.8645e-01,4.3951e-02
2.1878e+04,7.8743e-01,4.3860e-02
2.2646e+04,7.8841e-01,4.3770e-02
2.3442e+04,7.8938e-01,4.3680e-02
2.4266e+04,7.9036e-01,4.3590e-02
2.5119e+04,7.9133e-01,4.3501e-02
2.6002e+04,7.9230e-01,4.3413e-02
2.6915e+04,7.9327e-01,4.3325e-02
2.7861e+04,7.9424e-01,4.3238e-02
2.8840e+04,7.9520e-01,4.3151e-02
2.9854e+04,7.9616e-01,4.3064e-02
3.0903e+04,7.9712e-01,4.2978e-02
3.1989e+04,7.9808e-01,4.2892e-02
3.3113e+04,7.9904e-01,4.2807e-02
3.4277e+04,7.9999e-01,4.2722e-02
3.5481e+04,8.0095e-01,4.2637e-02
3.6728e+04,8.0190e-01,4.2553e-02
3.8019e+04,8.0284e-01,4.2469e-02
3.9355e+04,8.0379e-01,4.2385e-02
4.0738e+04,8.0474e-01,4.2301e-02
4.2170e+04,8.0568e-01,4.2218e-02
4.3652e+04,8.0662e-01,4.2135e-02
4.5186e+04,8.0756e-01,4.2052e-02
4.6774e+04,8.0850e-01,4.1969e-02
4.8417e+04,8.0943e-01,4.1887e-02
5.0119e+04,8.1036e-01,4.1804e-02
