   f   ,G_stor ,G_loss 
1.0593e+10,9.9981e-01,1.4803e-04
1.2589e+10,9.9983e-01,1.3422e-04
1.4962e+10,9.9984e-01,1.2177e-04
1.7783e+10,9.9986e-01,1.1055e-04
2.1135e+10,9.9987e-01,1.0044e-04
2.5119e+10,9.9988e-01,9.1336e-05
2.9854e+10,9.9989e-01,8.3128e-05
3.5481e+10,9.9990e-01,7.5729e-05
4.2170e+10,9.9991e-01,6.9057e-05
5.0119e+10,9.9991e-01,6.3036e-05
5.9566e+10,9.9992e-01,5.7602e-05
7.0795e+10,9.9993e-01,5.2693e-05
8.4140e+10,9.9993e-01,4.8256e-05
1.0000e+11,9.9994e-01,4.4242e-05
