   f   ,G_stor ,G_loss 
2.3714e-01,2.0681e-01,1.0901e-01
2.8184e-01,2.1913e-01,1.0953e-01
3.3497e-01,2.3140e-01,1.0999e-01
3.9811e-01,2.4366e-01,1.1042e-01
4.7315e-01,2.5591e-01,1.1084e-01
5.6234e-01,2.6817e-01,1.1127e-01
6.6834e-01,2.8046e-01,1.1170e-01
7.9433e-01,2.9278e-01,1.1215e-01
9.4406e-01,3.0515e-01,1.1260e-01
1.1220e+00,3.1758e-01,1.1307e-01
1.3335e+00,3.3007e-01,1.1353e-01
1.5849e+00,3.4263e-01,1.1399e-01
1.8836e+00,3.5526e-01,1.1443e-01
2.2387e+00,3.6796e-01,1.1485e-01
2.6607e+00,3.8073e-01,1.1523e-01
3.1623e+00,3.9356e-01,1.1557e-01
3.7584e+00,4.0645e-01,1.1586e-01
4.4668e+00,4.1939e-01,1.1609e-01
5.3088e+00,4.3238e-01,1.1625e-01
6.3096e+00,4.4540e-01,1.1634e-01
7.4989e+00,4.5845e-01,1.1634e-01
8.9125e+00,4.7150e-01,1.1624e-01
1.0593e+01,4.8456e-01,1.1606e-01
1.2589e+01,4.9760e-01,1.1577e-01
1.4962e+01,5.1062e-01,1.1538e-01
1.7783e+01,5.2359e-01,1.1488e-01
2.1135e+01,5.3650e-01,1.1427e-01
2.5119e+01,5.4935e-01,1.1355e-01
2.9854e+01,5.6211e-01,1.1272e-01
3.5481e+01,5.7477e-01,1.1178e-01
4.2170e+01,5.8731e-01,1.1074e-01
5.0119e+01,5.9973e-01,1.0959e-01
5.9566e+01,6.1201e-01,1.0833e-01
7.0795e+01,6.2413e-01,1.0698e-01
8.4140e+01,6.3608e-01,1.0553e-01
1.0000e+02,6.4786e-01,1.0399e-01
1.1885e+02,6.5945e-01,1.0237e-01
1.4125e+02,6.7084e-01,1.0067e-01
1.6788e+02,6.8202e-01,9.8894e-02
1.9953e+02,6.9298e-01,9.7052e-02
2.3714e+02,7.0372e-01,9.5149e-02
2.8184e+02,7.1423e-01,9.3191e-02
3.3497e+02,7.2450e-01,9.1185e-02
3.9811e+02,7.3453e-01,8.9137e-02
4.7315e+02,7.4431e-01,8.7055e-02
5.6234e+02,7.5385e-01,8.4943e-02
6.6834e+02,7.6313e-01,8.2810e-02
7.9433e+02,7.7216e-01,8.0659e-02
9.4406e+02,7.8094e-01,7.8498e-02
1.1220e+03,7.8946e-01,7.6332e-02
1.3335e+03,7.9773e-01,7.4167e-02
1.5849e+03,8.0574e-01,7.2006e-02
1.8836e+03,8.1351e-01,6.9856e-02
2.2387e+03,8.2103e-01,6.7720e-02
2.6607e+03,8.2830e-01,6.5603e-02
3.1623e+03,8.3533e-01,6.3508e-02
3.7584e+03,8.4211e-01,6.1440e-02
4.4668e+03,8.4867e-01,5.9400e-02
5.3088e+03,8.5499e-01,5.7393e-02
6.3096e+03,8.6109e-01,5.5420e-02
7.4989e+03,8.6697e-01,5.3484e-02
8.9125e+03,8.7262e-01,5.1586e-02
1.0593e+04,8.7807e-01,4.9730e-02
1.2589e+04,8.8331e-01,4.7915e-02
1.4962e+04,8.8836e-01,4.6143e-02
1.7783e+04,8.9320e-01,4.4416e-02
2.1135e+04,8.9786e-01,4.2734e-02
2.5119e+04,9.0233e-01,4.1097e-02
2.9854e+04,9.0662e-01,3.9506e-02
3.5481e+04,9.1074e-01,3.7961e-02
4.2170e+04,9.1470e-01,3.6462e-02
5.0119e+04,9.1849e-01,3.5010e-02
5.9566e+04,9.2212e-01,3.3603e-02
7.0795e+04,9.2561e-01,3.2241e-02
8.4140e+04,9.2895e-01,3.0924e-02
1.0000e+05,9.3214e-01,2.9652e-02
1.1885e+05,9.3520e-01,2.8423e-02
1.4125e+05,9.3814e-01,2.7237e-02
1.6788e+05,9.4094e-01,2.6094e-02
1.9953e+05,9.4363e-01,2.4991e-02
2.3714e+05,9.4619e-01,2.3930e-02
2.8184e+05,9.4865e-01,2.2907e-02
3.3497e+05,9.5100e-01,2.1924e-02
3.9811e+05,9.5325e-01,2.0977e-02
4.7315e+05,9.5539e-01,2.0068e-02
5.6234e+05,9.5744e-01,1.9194e-02
6.6834e+05,9.5941e-01,1.8354e-02
7.9433e+05,9.6128e-01,1.7548e-02
9.4406e+05,9.6307e-01,1.6774e-02
1.1220e+06,9.6478e-01,1.6032e-02
1.3335e+06,9.6641e-01,1.5320e-02
1.5849e+06,9.6797e-01,1.4637e-02
1.8836e+06,9.6946e-01,1.3983e-02
2.2387e+06,9.7088e-01,1.3356e-02
2.6607e+06,9.7223e-01,1.2755e-02
3.1623e+06,9.7353e-01,1.2180e-02
3.7584e+06,9.7476e-01,1.1629e-02
4.4668e+06,9.7594e-01,1.1102e-02
5.3088e+06,9.7707e-01,1.0598e-02
6.3096e+06,9.7814e-01,1.0115e-02
7.4989e+06,9.7917e-01,9.6537e-03
8.9125e+06,9.8014e-01,9.2123e-03
1.0593e+07,9.8107e-01,8.7902e-03
1.2589e+07,9.8196e-01,8.3868e-03
1.4962e+07,9.8281e-01,8.0012e-03
1.7783e+07,9.8362e-01,7.6327e-03
2.1135e+07,9.8439e-01,7.2806e-03
2.5119e+07,9.8512e-01,6.9443e-03
2.9854e+07,9.8582e-01,6.6230e-03
3.5481e+07,9.8649e-01,6.3162e-03
4.2170e+07,9.8713e-01,6.0232e-03
5.0119e+07,9.8773e-01,5.7434e-03
5.9566e+07,9.8831e-01,5.4763e-03
7.0795e+07,9.8886e-01,5.2214e-03
8.4140e+07,9.8939e-01,4.9781e-03
1.0000e+08,9.8989e-01,4.7458e-03
1.1885e+08,9.9037e-01,4.5242e-03
1.4125e+08,9.9082e-01,4.3127e-03
1.6788e+08,9.9126e-01,4.1110e-03
1.9953e+08,9.9167e-01,3.9185e-03
2.3714e+08,9.9207e-01,3.7349e-03
2.8184e+08,9.9244e-01,3.5597e-03
3.3497e+08,9.9280e-01,3.3927e-03
3.9811e+08,9.9314e-01,3.2333e-03
4.7315e+08,9.9347e-01,3.0814e-03
5.6234e+08,9.9378e-01,2.9365e-03
6.6834e+08,9.9407e-01,2.7983e-03
7.9433e+08,9.9435e-01,2.6666e-03
9.4406e+08,9.9462e-01,2.5410e-03
1.1220e+09,9.9487e-01,2.4212e-03
1.3335e+09,9.9512e-01,2.3071e-03
1.5849e+09,9.9535e-01,2.1983e-03
1.8836e+09,9.9557e-01,2.0945e-03
2.2387e+09,9.9578e-01,1.9956e-03
2.6607e+09,9.9598e-01,1.9014e-03
3.1623e+09,9.9617e-01,1.8115e-03
3.7584e+09,9.9635e-01,1.7259e-03
4.4668e+09,9.9653e-01,1.6443e-03
5.3088e+09,9.9669e-01,1.5665e-03
6.3096e+09,9.9685e-01,1.4924e-03
7.4989e+09,9.9700e-01,1.4218e-03
8.9125e+09,9.9714e-01,1.3545e-03
1.0593e+10,9.9728e-01,1.2903e-03
1.2589e+10,9.9741e-01,1.2292e-03
1.4962e+10,9.9753e-01,1.1710e-03
1.7783e+10,9.9765e-01,1.1155e-03
2.1135e+10,9.9776e-01,1.0626e-03
2.5119e+10,9.9787e-01,1.0122e-03
2.9854e+10,9.9797e-01,9.6421e-04
3.5481e+10,9.9806e-01,9.1847e-04
4.2170e+10,9.9816e-01,8.7490e-04
5.0119e+10,9.9824e-01,8.3339e-04
5.9566e+10,9.9833e-01,7.9384e-04
7.0795e+10,9.9841e-01,7.5616e-04
8.4140e+10,9.9848e-01,7.2027e-04
1.0000e+11,9.9855e-01,6.8607e-04
