   f   ,G_stor ,G_loss 
5.0119e+07,9.9398e-01,4.5905e-03
5.9566e+07,9.9447e-01,4.2645e-03
7.0795e+07,9.9493e-01,3.9569e-03
8.4140e+07,9.9535e-01,3.6672e-03
1.0000e+08,9.9574e-01,3.3946e-03
1.1885e+08,9.9610e-01,3.1386e-03
1.4125e+08,9.9643e-01,2.8985e-03
1.6788e+08,9.9674e-01,2.6738e-03
1.9953e+08,9.9702e-01,2.4636e-03
2.3714e+08,9.9729e-01,2.2675e-03
2.8184e+08,9.9752e-01,2.0846e-03
3.3497e+08,9.9775e-01,1.9144e-03
3.9811e+08,9.9795e-01,1.7562e-03
4.7315e+08,9.9813e-01,1.6094e-03
5.6234e+08,9.9830e-01,1.4733e-03
6.6834e+08,9.9846e-01,1.3474e-03
7.9433e+08,9.9860e-01,1.2310e-03
9.4406e+08,9.9873e-01,1.1235e-03
1.1220e+09,9.9885e-01,1.0245e-03
1.3335e+09,9.9896e-01,9.3326e-04
1.5849e+09,9.9905e-01,8.4942e-04
1.8836e+09,9.9914e-01,7.7243e-04
2.2387e+09,9.9922e-01,7.0183e-04
2.6607e+09,9.9930e-01,6.3715e-04
3.1623e+09,9.9936e-01,5.7799e-04
3.7584e+09,9.9943e-01,5.2392e-04
4.4668e+09,9.9948e-01,4.7458e-04
5.3088e+09,9.9953e-01,4.2959e-04
6.3096e+09,9.9957e-01,3.8863e-04
7.4989e+09,9.9962e-01,3.5136e-04
8.9125e+09,9.9965e-01,3.1750e-04
1.0593e+10,9.9969e-01,2.8676e-04
1.2589e+10,9.9972e-01,2.5888e-04
1.4962e+10,9.9974e-01,2.3363e-04
1.7783e+10,9.9977e-01,2.1076e-04
2.1135e+10,9.9979e-01,1.9009e-04
2.5119e+10,9.9981e-01,1.7140e-04
2.9854e+10,9.9983e-01,1.5453e-04
3.5481e+10,9.9984e-01,1.3932e-04
4.2170e+10,9.9986e-01,1.2559e-04
5.0119e+10,9.9987e-01,1.1323e-04
5.9566e+10,9.9988e-01,1.0210e-04
7.0795e+10,9.9989e-01,9.2077e-05
8.4140e+10,9.9990e-01,8.3064e-05
1.0000e+11,9.9991e-01,7.4959e-05
