   f   ,G_stor ,G_loss 
2.5119e+01,6.0354e-01,7.2245e-02
2.9854e+01,6.1180e-01,7.0357e-02
3.5481e+01,6.1983e-01,6.8546e-02
4.2170e+01,6.2765e-01,6.6812e-02
5.0119e+01,6.3526e-01,6.5155e-02
5.9566e+01,6.4266e-01,6.3572e-02
7.0795e+01,6.4988e-01,6.2064e-02
8.4140e+01,6.5692e-01,6.0628e-02
1.0000e+02,6.6378e-01,5.9263e-02
1.1885e+02,6.7048e-01,5.7966e-02
1.4125e+02,6.7703e-01,5.6736e-02
1.6788e+02,6.8343e-01,5.5571e-02
1.9953e+02,6.8968e-01,5.4468e-02
2.3714e+02,6.9581e-01,5.3425e-02
2.8184e+02,7.0181e-01,5.2440e-02
3.3497e+02,7.0770e-01,5.1509e-02
3.9811e+02,7.1347e-01,5.0630e-02
4.7315e+02,7.1914e-01,4.9801e-02
5.6234e+02,7.2472e-01,4.9018e-02
6.6834e+02,7.3020e-01,4.8279e-02
7.9433e+02,7.3559e-01,4.7581e-02
9.4406e+02,7.4090e-01,4.6921e-02
1.1220e+03,7.4613e-01,4.6298e-02
1.3335e+03,7.5129e-01,4.5707e-02
1.5849e+03,7.5638e-01,4.5146e-02
1.8836e+03,7.6141e-01,4.4614e-02
2.2387e+03,7.6637e-01,4.4106e-02
2.6607e+03,7.7128e-01,4.3621e-02
3.1623e+03,7.7613e-01,4.3156e-02
3.7584e+03,7.8092e-01,4.2709e-02
4.4668e+03,7.8567e-01,4.2278e-02
5.3088e+03,7.9036e-01,4.1861e-02
6.3096e+03,7.9501e-01,4.1454e-02
7.4989e+03,7.9961e-01,4.1057e-02
8.9125e+03,8.0416e-01,4.0668e-02
1.0593e+04,8.0867e-01,4.0284e-02
1.2589e+04,8.1314e-01,3.9904e-02
1.4962e+04,8.1756e-01,3.9526e-02
1.7783e+04,8.2194e-01,3.9149e-02
2.1135e+04,8.2628e-01,3.8772e-02
2.5119e+04,8.3057e-01,3.8392e-02
2.9854e+04,8.3482e-01,3.8009e-02
3.5481e+04,8.3903e-01,3.7622e-02
4.2170e+04,8.4320e-01,3.7229e-02
5.0119e+04,8.4732e-01,3.6831e-02
5.9566e+04,8.5140e-01,3.6425e-02
7.0795e+04,8.5543e-01,3.6011e-02
8.4140e+04,8.5941e-01,3.5589e-02
1.0000e+05,8.6335e-01,3.5157e-02
1.1885e+05,8.6724e-01,3.4717e-02
1.4125e+05,8.7108e-01,3.4266e-02
1.6788e+05,8.7487e-01,3.3806e-02
1.9953e+05,8.7861e-01,3.3335e-02
2.3714e+05,8.8229e-01,3.2854e-02
2.8184e+05,8.8592e-01,3.2363e-02
3.3497e+05,8.8950e-01,3.1862e-02
3.9811e+05,8.9302e-01,3.1351e-02
4.7315e+05,8.9648e-01,3.0830e-02
5.6234e+05,8.9989e-01,3.0299e-02
6.6834e+05,9.0323e-01,2.9759e-02
7.9433e+05,9.0652e-01,2.9211e-02
9.4406e+05,9.0974e-01,2.8654e-02
1.1220e+06,9.1290e-01,2.8090e-02
1.3335e+06,9.1600e-01,2.7518e-02
1.5849e+06,9.1903e-01,2.6940e-02
1.8836e+06,9.2200e-01,2.6357e-02
2.2387e+06,9.2490e-01,2.5768e-02
2.6607e+06,9.2774e-01,2.5174e-02
3.1623e+06,9.3051e-01,2.4577e-02
3.7584e+06,9.3321e-01,2.3977e-02
4.4668e+06,9.3585e-01,2.3374e-02
5.3088e+06,9.3842e-01,2.2771e-02
6.3096e+06,9.4092e-01,2.2166e-02
7.4989e+06,9.4336e-01,2.1562e-02
8.9125e+06,9.4572e-01,2.0959e-02
1.0593e+07,9.4802e-01,2.0357e-02
1.2589e+07,9.5025e-01,1.9758e-02
1.4962e+07,9.5242e-01,1.9162e-02
1.7783e+07,9.5452e-01,1.8570e-02
2.1135e+07,9.5655e-01,1.7983e-02
2.5119e+07,9.5852e-01,1.7402e-02
2.9854e+07,9.6042e-01,1.6826e-02
3.5481e+07,9.6226e-01,1.6257e-02
4.2170e+07,9.6404e-01,1.5695e-02
5.0119e+07,9.6575e-01,1.5142e-02
5.9566e+07,9.6740e-01,1.4596e-02
7.0795e+07,9.6900e-01,1.4060e-02
8.4140e+07,9.7053e-01,1.3533e-02
1.0000e+08,9.7200e-01,1.3016e-02
1.1885e+08,9.7342e-01,1.2509e-02
1.4125e+08,9.7478e-01,1.2013e-02
1.6788e+08,9.7609e-01,1.1528e-02
1.9953e+08,9.7734e-01,1.1054e-02
2.3714e+08,9.7854e-01,1.0592e-02
2.8184e+08,9.7969e-01,1.0141e-02
3.3497e+08,9.8079e-01,9.7023e-03
3.9811e+08,9.8184e-01,9.2756e-03
4.7315e+08,9.8284e-01,8.8610e-03
5.6234e+08,9.8380e-01,8.4586e-03
6.6834e+08,9.8472e-01,8.0685e-03
7.9433e+08,9.8559e-01,7.6906e-03
9.4406e+08,9.8642e-01,7.3251e-03
1.1220e+09,9.8721e-01,6.9718e-03
1.3335e+09,9.8797e-01,6.6306e-03
1.5849e+09,9.8868e-01,6.3016e-03
1.8836e+09,9.8936e-01,5.9845e-03
2.2387e+09,9.9000e-01,5.6792e-03
2.6607e+09,9.9062e-01,5.3855e-03
3.1623e+09,9.9120e-01,5.1034e-03
3.7584e+09,9.9174e-01,4.8325e-03
4.4668e+09,9.9226e-01,4.5727e-03
5.3088e+09,9.9275e-01,4.3238e-03
6.3096e+09,9.9322e-01,4.0855e-03
7.4989e+09,9.9366e-01,3.8576e-03
8.9125e+09,9.9407e-01,3.6398e-03
1.0593e+10,9.9446e-01,3.4318e-03
1.2589e+10,9.9483e-01,3.2335e-03
1.4962e+10,9.9518e-01,3.0444e-03
1.7783e+10,9.9550e-01,2.8644e-03
2.1135e+10,9.9581e-01,2.6932e-03
2.5119e+10,9.9610e-01,2.5304e-03
2.9854e+10,9.9637e-01,2.3758e-03
3.5481e+10,9.9662e-01,2.2291e-03
4.2170e+10,9.9686e-01,2.0899e-03
5.0119e+10,9.9708e-01,1.9581e-03
5.9566e+10,9.9729e-01,1.8334e-03
7.0795e+10,9.9748e-01,1.7154e-03
8.4140e+10,9.9767e-01,1.6039e-03
1.0000e+11,9.9784e-01,1.4986e-03
