   f   ,G_stor ,G_loss 
1.6788e+08,9.6647e-01,1.0215e-02
1.9953e+08,9.6755e-01,9.8985e-03
2.3714e+08,9.6859e-01,9.5913e-03
2.8184e+08,9.6961e-01,9.2930e-03
3.3497e+08,9.7059e-01,9.0034e-03
3.9811e+08,9.7153e-01,8.7222e-03
4.7315e+08,9.7245e-01,8.4493e-03
5.6234e+08,9.7334e-01,8.1844e-03
6.6834e+08,9.7421e-01,7.9274e-03
7.9433e+08,9.7504e-01,7.6780e-03
9.4406e+08,9.7585e-01,7.4360e-03
1.1220e+09,9.7663e-01,7.2013e-03
1.3335e+09,9.7739e-01,6.9736e-03
1.5849e+09,9.7812e-01,6.7528e-03
1.8836e+09,9.7883e-01,6.5386e-03
2.2387e+09,9.7952e-01,6.3310e-03
2.6607e+09,9.8019e-01,6.1297e-03
3.1623e+09,9.8083e-01,5.9345e-03
3.7584e+09,9.8146e-01,5.7452e-03
4.4668e+09,9.8206e-01,5.5618e-03
5.3088e+09,9.8265e-01,5.3840e-03
6.3096e+09,9.8321e-01,5.2117e-03
7.4989e+09,9.8376e-01,5.0447e-03
8.9125e+09,9.8429e-01,4.8829e-03
1.0593e+10,9.8480e-01,4.7262e-03
1.2589e+10,9.8530e-01,4.5743e-03
1.4962e+10,9.8578e-01,4.4271e-03
1.7783e+10,9.8624e-01,4.2845e-03
2.1135e+10,9.8669e-01,4.1464e-03
2.5119e+10,9.8713e-01,4.0126e-03
2.9854e+10,9.8755e-01,3.8831e-03
3.5481e+10,9.8796e-01,3.7576e-03
4.2170e+10,9.8835e-01,3.6361e-03
5.0119e+10,9.8874e-01,3.5184e-03
5.9566e+10,9.8911e-01,3.4044e-03
7.0795e+10,9.8946e-01,3.2940e-03
8.4140e+10,9.8981e-01,3.1872e-03
1.0000e+11,9.9014e-01,3.0837e-03
