   f   ,G_stor ,G_loss 
1.4125e+02,6.8370e-01,5.7623e-02
1.6788e+02,6.9020e-01,5.6462e-02
1.9953e+02,6.9656e-01,5.5364e-02
2.3714e+02,7.0278e-01,5.4327e-02
2.8184e+02,7.0889e-01,5.3348e-02
3.3497e+02,7.1487e-01,5.2424e-02
3.9811e+02,7.2075e-01,5.1553e-02
4.7315e+02,7.2653e-01,5.0731e-02
5.6234e+02,7.3220e-01,4.9956e-02
6.6834e+02,7.3779e-01,4.9224e-02
7.9433e+02,7.4329e-01,4.8533e-02
9.4406e+02,7.4870e-01,4.7879e-02
1.1220e+03,7.5404e-01,4.7260e-02
1.3335e+03,7.5931e-01,4.6673e-02
1.5849e+03,7.6451e-01,4.6115e-02
1.8836e+03,7.6965e-01,4.5583e-02
2.2387e+03,7.7472e-01,4.5074e-02
2.6607e+03,7.7973e-01,4.4585e-02
3.1623e+03,7.8469e-01,4.4115e-02
3.7584e+03,7.8959e-01,4.3661e-02
4.4668e+03,7.9444e-01,4.3219e-02
5.3088e+03,7.9924e-01,4.2789e-02
6.3096e+03,8.0399e-01,4.2367e-02
7.4989e+03,8.0869e-01,4.1952e-02
8.9125e+03,8.1335e-01,4.1541e-02
1.0593e+04,8.1796e-01,4.1133e-02
1.2589e+04,8.2252e-01,4.0726e-02
1.4962e+04,8.2703e-01,4.0318e-02
1.7783e+04,8.3150e-01,3.9908e-02
2.1135e+04,8.3593e-01,3.9494e-02
2.5119e+04,8.4031e-01,3.9075e-02
2.9854e+04,8.4463e-01,3.8650e-02
3.5481e+04,8.4892e-01,3.8217e-02
4.2170e+04,8.5315e-01,3.7776e-02
5.0119e+04,8.5733e-01,3.7326e-02
5.9566e+04,8.6147e-01,3.6866e-02
7.0795e+04,8.6555e-01,3.6396e-02
8.4140e+04,8.6958e-01,3.5915e-02
1.0000e+05,8.7355e-01,3.5423e-02
1.1885e+05,8.7747e-01,3.4919e-02
1.4125e+05,8.8134e-01,3.4403e-02
1.6788e+05,8.8514e-01,3.3876e-02
1.9953e+05,8.8889e-01,3.3337e-02
2.3714e+05,8.9257e-01,3.2786e-02
2.8184e+05,8.9620e-01,3.2224e-02
3.3497e+05,8.9976e-01,3.1651e-02
3.9811e+05,9.0325e-01,3.1067e-02
4.7315e+05,9.0669e-01,3.0473e-02
5.6234e+05,9.1005e-01,2.9870e-02
6.6834e+05,9.1335e-01,2.9257e-02
7.9433e+05,9.1658e-01,2.8637e-02
9.4406e+05,9.1973e-01,2.8008e-02
1.1220e+06,9.2282e-01,2.7373e-02
1.3335e+06,9.2584e-01,2.6732e-02
1.5849e+06,9.2878e-01,2.6085e-02
1.8836e+06,9.3166e-01,2.5435e-02
2.2387e+06,9.3446e-01,2.4780e-02
2.6607e+06,9.3718e-01,2.4124e-02
3.1623e+06,9.3984e-01,2.3466e-02
3.7584e+06,9.4241e-01,2.2807e-02
4.4668e+06,9.4492e-01,2.2149e-02
5.3088e+06,9.4735e-01,2.1492e-02
6.3096e+06,9.4971e-01,2.0838e-02
7.4989e+06,9.5200e-01,2.0186e-02
8.9125e+06,9.5421e-01,1.9539e-02
1.0593e+07,9.5635e-01,1.8897e-02
1.2589e+07,9.5842e-01,1.8260e-02
1.4962e+07,9.6041e-01,1.7630e-02
1.7783e+07,9.6234e-01,1.7008e-02
2.1135e+07,9.6420e-01,1.6394e-02
2.5119e+07,9.6599e-01,1.5788e-02
2.9854e+07,9.6771e-01,1.5192e-02
3.5481e+07,9.6937e-01,1.4607e-02
4.2170e+07,9.7096e-01,1.4032e-02
5.0119e+07,9.7249e-01,1.3468e-02
5.9566e+07,9.7396e-01,1.2916e-02
7.0795e+07,9.7536e-01,1.2376e-02
8.4140e+07,9.7671e-01,1.1849e-02
1.0000e+08,9.7799e-01,1.1335e-02
1.1885e+08,9.7922e-01,1.0834e-02
1.4125e+08,9.8040e-01,1.0346e-02
1.6788e+08,9.8152e-01,9.8727e-03
1.9953e+08,9.8259e-01,9.4128e-03
2.3714e+08,9.8361e-01,8.9668e-03
2.8184e+08,9.8458e-01,8.5349e-03
3.3497e+08,9.8550e-01,8.1172e-03
3.9811e+08,9.8638e-01,7.7135e-03
4.7315e+08,9.8721e-01,7.3238e-03
5.6234e+08,9.8800e-01,6.9482e-03
6.6834e+08,9.8875e-01,6.5864e-03
7.9433e+08,9.8946e-01,6.2384e-03
9.4406e+08,9.9013e-01,5.9040e-03
1.1220e+09,9.9076e-01,5.5830e-03
1.3335e+09,9.9136e-01,5.2752e-03
1.5849e+09,9.9193e-01,4.9803e-03
1.8836e+09,9.9246e-01,4.6982e-03
2.2387e+09,9.9297e-01,4.4285e-03
2.6607e+09,9.9344e-01,4.1710e-03
3.1623e+09,9.9389e-01,3.9253e-03
3.7584e+09,9.9431e-01,3.6912e-03
4.4668e+09,9.9471e-01,3.4682e-03
5.3088e+09,9.9508e-01,3.2562e-03
6.3096e+09,9.9543e-01,3.0548e-03
7.4989e+09,9.9575e-01,2.8635e-03
8.9125e+09,9.9606e-01,2.6822e-03
1.0593e+10,9.9634e-01,2.5104e-03
1.2589e+10,9.9661e-01,2.3477e-03
1.4962e+10,9.9686e-01,2.1939e-03
1.7783e+10,9.9710e-01,2.0486e-03
2.1135e+10,9.9731e-01,1.9115e-03
2.5119e+10,9.9752e-01,1.7821e-03
2.9854e+10,9.9771e-01,1.6602e-03
3.5481e+10,9.9788e-01,1.5455e-03
4.2170e+10,9.9805e-01,1.4377e-03
5.0119e+10,9.9820e-01,1.3363e-03
5.9566e+10,9.9834e-01,1.2411e-03
7.0795e+10,9.9847e-01,1.1519e-03
8.4140e+10,9.9860e-01,1.0682e-03
1.0000e+11,9.9871e-01,9.8993e-04
