   t   ,G_relax
5.0119e-04,7.3603e-01
5.9566e-04,7.2494e-01
7.0795e-04,7.1355e-01
8.4140e-04,7.0188e-01
1.0000e-03,6.8993e-01
1.1885e-03,6.7771e-01
1.4125e-03,6.6524e-01
1.6788e-03,6.5252e-01
1.9953e-03,6.3958e-01
2.3714e-03,6.2642e-01
2.8184e-03,6.1306e-01
3.3497e-03,5.9951e-01
3.9811e-03,5.8581e-01
4.7315e-03,5.7196e-01
5.6234e-03,5.5799e-01
6.6834e-03,5.4392e-01
7.9433e-03,5.2976e-01
9.4406e-03,5.1555e-01
1.1220e-02,5.0130e-01
1.3335e-02,4.8703e-01
1.5849e-02,4.7277e-01
1.8836e-02,4.5854e-01
2.2387e-02,4.4436e-01
2.6607e-02,4.3024e-01
3.1623e-02,4.1622e-01
3.7584e-02,4.0230e-01
4.4668e-02,3.8852e-01
5.3088e-02,3.7487e-01
6.3096e-02,3.6138e-01
7.4989e-02,3.4806e-01
8.9125e-02,3.3493e-01
1.0593e-01,3.2199e-01
1.2589e-01,3.0926e-01
1.4962e-01,2.9674e-01
1.7783e-01,2.8443e-01
2.1135e-01,2.7235e-01
2.5119e-01,2.6049e-01
2.9854e-01,2.4886e-01
3.5481e-01,2.3746e-01
4.2170e-01,2.2628e-01
5.0119e-01,2.1531e-01
5.9566e-01,2.0457e-01
7.0795e-01,1.9403e-01
8.4140e-01,1.8370e-01
1.0000e+00,1.7357e-01
1.1885e+00,1.6363e-01
1.4125e+00,1.5388e-01
1.6788e+00,1.4431e-01
1.9953e+00,1.3494e-01
2.3714e+00,1.2575e-01
2.8184e+00,1.1677e-01
3.3497e+00,1.0800e-01
3.9811e+00,9.9455e-02
4.7315e+00,9.1170e-02
5.6234e+00,8.3169e-02
6.6834e+00,7.5485e-02
7.9433e+00,6.8152e-02
9.4406e+00,6.1204e-02
1.1220e+01,5.4670e-02
1.3335e+01,4.8578e-02
1.5849e+01,4.2943e-02
1.8836e+01,3.7776e-02
2.2387e+01,3.3077e-02
2.6607e+01,2.8838e-02
3.1623e+01,2.5042e-02
3.7584e+01,2.1667e-02
4.4668e+01,1.8685e-02
5.3088e+01,1.6067e-02
6.3096e+01,1.3779e-02
7.4989e+01,1.1790e-02
8.9125e+01,1.0067e-02
1.0593e+02,8.5803e-03
1.2589e+02,7.3017e-03
1.4962e+02,6.2051e-03
1.7783e+02,5.2667e-03
2.1135e+02,4.4656e-03
2.5119e+02,3.7827e-03
2.9854e+02,3.2017e-03
3.5481e+02,2.7080e-03
4.2170e+02,2.2891e-03
5.0119e+02,1.9338e-03
5.9566e+02,1.6330e-03
7.0795e+02,1.3783e-03
8.4140e+02,1.1630e-03
1.0000e+03,9.8092e-04
