   t   ,G_relax
4.2170e-07,3.8255e-02
5.0119e-07,3.8239e-02
5.9566e-07,3.8223e-02
7.0795e-07,3.8207e-02
8.4140e-07,3.8191e-02
1.0000e-06,3.8175e-02
1.1885e-06,3.8159e-02
1.4125e-06,3.8144e-02
1.6788e-06,3.8128e-02
1.9953e-06,3.8112e-02
2.3714e-06,3.8096e-02
2.8184e-06,3.8080e-02
3.3497e-06,3.8064e-02
3.9811e-06,3.8049e-02
4.7315e-06,3.8033e-02
5.6234e-06,3.8017e-02
6.6834e-06,3.8001e-02
7.9433e-06,3.7985e-02
9.4406e-06,3.7970e-02
1.1220e-05,3.7954e-02
1.3335e-05,3.7938e-02
1.5849e-05,3.7922e-02
1.8836e-05,3.7907e-02
2.2387e-05,3.7891e-02
2.6607e-05,3.7875e-02
3.1623e-05,3.7859e-02
3.7584e-05,3.7844e-02
4.4668e-05,3.7828e-02
5.3088e-05,3.7812e-02
6.3096e-05,3.7797e-02
7.4989e-05,3.7781e-02
8.9125e-05,3.7765e-02
1.0593e-04,3.7750e-02
1.2589e-04,3.7734e-02
1.4962e-04,3.7718e-02
1.7783e-04,3.7702e-02
2.1135e-04,3.7687e-02
2.5119e-04,3.7671e-02
2.9854e-04,3.7656e-02
3.5481e-04,3.7640e-02
4.2170e-04,3.7624e-02
5.0119e-04,3.7609e-02
5.9566e-04,3.7593e-02
7.0795e-04,3.7577e-02
8.4140e-04,3.7562e-02
1.0000e-03,3.7546e-02
1.1885e-03,3.7531e-02
1.4125e-03,3.7515e-02
1.6788e-03,3.7499e-02
1.9953e-03,3.7484e-02
2.3714e-03,3.7468e-02
2.8184e-03,3.7453e-02
3.3497e-03,3.7437e-02
3.9811e-03,3.7422e-02
4.7315e-03,3.7406e-02
5.6234e-03,3.7390e-02
6.6834e-03,3.7375e-02
7.9433e-03,3.7359e-02
9.4406e-03,3.7344e-02
1.1220e-02,3.7328e-02
1.3335e-02,3.7313e-02
1.5849e-02,3.7297e-02
1.8836e-02,3.7282e-02
2.2387e-02,3.7266e-02
2.6607e-02,3.7251e-02
3.1623e-02,3.7235e-02
3.7584e-02,3.7220e-02
4.4668e-02,3.7204e-02
5.3088e-02,3.7189e-02
6.3096e-02,3.7173e-02
7.4989e-02,3.7158e-02
8.9125e-02,3.7142e-02
1.0593e-01,3.7126e-02
1.2589e-01,3.7111e-02
1.4962e-01,3.7095e-02
1.7783e-01,3.7079e-02
2.1135e-01,3.7063e-02
2.5119e-01,3.7047e-02
2.9854e-01,3.7031e-02
3.5481e-01,3.7014e-02
4.2170e-01,3.6997e-02
5.0119e-01,3.6980e-02
5.9566e-01,3.6961e-02
7.0795e-01,3.6941e-02
8.4140e-01,3.6920e-02
1.0000e+00,3.6897e-02
1.1885e+00,3.6870e-02
1.4125e+00,3.6839e-02
1.6788e+00,3.6802e-02
1.9953e+00,3.6756e-02
2.3714e+00,3.6698e-02
2.8184e+00,3.6624e-02
3.3497e+00,3.6526e-02
3.9811e+00,3.6396e-02
4.7315e+00,3.6221e-02
5.6234e+00,3.5985e-02
6.6834e+00,3.5666e-02
7.9433e+00,3.5236e-02
9.4406e+00,3.4661e-02
1.1220e+01,3.3900e-02
1.3335e+01,3.2913e-02
1.5849e+01,3.1660e-02
1.8836e+01,3.0117e-02
2.2387e+01,2.8282e-02
2.6607e+01,2.6185e-02
3.1623e+01,2.3890e-02
3.7584e+01,2.1484e-02
4.4668e+01,1.9064e-02
5.3088e+01,1.6720e-02
6.3096e+01,1.4521e-02
7.4989e+01,1.2512e-02
8.9125e+01,1.0714e-02
1.0593e+02,9.1317e-03
1.2589e+02,7.7555e-03
1.4962e+02,6.5696e-03
1.7783e+02,5.5546e-03
2.1135e+02,4.6899e-03
2.5119e+02,3.9559e-03
2.9854e+02,3.3344e-03
3.5481e+02,2.8092e-03
4.2170e+02,2.3658e-03
5.0119e+02,1.9919e-03
5.9566e+02,1.6767e-03
7.0795e+02,1.4113e-03
8.4140e+02,1.1877e-03
1.0000e+03,9.9952e-04
