   t   ,G_relax
1.1885e-06,8.5794e-01
1.4125e-06,8.5414e-01
1.6788e-06,8.5026e-01
1.9953e-06,8.4630e-01
2.3714e-06,8.4225e-01
2.8184e-06,8.3811e-01
3.3497e-06,8.3388e-01
3.9811e-06,8.2957e-01
4.7315e-06,8.2517e-01
5.6234e-06,8.2067e-01
6.6834e-06,8.1609e-01
7.9433e-06,8.1142e-01
9.4406e-06,8.0665e-01
1.1220e-05,8.0179e-01
1.3335e-05,7.9684e-01
1.5849e-05,7.9180e-01
1.8836e-05,7.8667e-01
2.2387e-05,7.8145e-01
2.6607e-05,7.7613e-01
3.1623e-05,7.7072e-01
3.7584e-05,7.6522e-01
4.4668e-05,7.5962e-01
5.3088e-05,7.5394e-01
6.3096e-05,7.4817e-01
7.4989e-05,7.4230e-01
8.9125e-05,7.3635e-01
1.0593e-04,7.3030e-01
1.2589e-04,7.2418e-01
1.4962e-04,7.1796e-01
1.7783e-04,7.1166e-01
2.1135e-04,7.0527e-01
2.5119e-04,6.9881e-01
2.9854e-04,6.9226e-01
3.5481e-04,6.8563e-01
4.2170e-04,6.7893e-01
5.0119e-04,6.7215e-01
5.9566e-04,6.6529e-01
7.0795e-04,6.5837e-01
8.4140e-04,6.5137e-01
1.0000e-03,6.4431e-01
1.1885e-03,6.3718e-01
1.4125e-03,6.2999e-01
1.6788e-03,6.2274e-01
1.9953e-03,6.1543e-01
2.3714e-03,6.0806e-01
2.8184e-03,6.0065e-01
3.3497e-03,5.9318e-01
3.9811e-03,5.8567e-01
4.7315e-03,5.7811e-01
5.6234e-03,5.7051e-01
6.6834e-03,5.6287e-01
7.9433e-03,5.5520e-01
9.4406e-03,5.4748e-01
1.1220e-02,5.3974e-01
1.3335e-02,5.3197e-01
1.5849e-02,5.2416e-01
1.8836e-02,5.1633e-01
2.2387e-02,5.0847e-01
2.6607e-02,5.0059e-01
3.1623e-02,4.9267e-01
3.7584e-02,4.8473e-01
4.4668e-02,4.7677e-01
5.3088e-02,4.6876e-01
6.3096e-02,4.6072e-01
7.4989e-02,4.5264e-01
8.9125e-02,4.4450e-01
1.0593e-01,4.3630e-01
1.2589e-01,4.2802e-01
1.4962e-01,4.1965e-01
1.7783e-01,4.1115e-01
2.1135e-01,4.0251e-01
2.5119e-01,3.9368e-01
2.9854e-01,3.8463e-01
3.5481e-01,3.7528e-01
4.2170e-01,3.6559e-01
5.0119e-01,3.5547e-01
5.9566e-01,3.4483e-01
7.0795e-01,3.3357e-01
8.4140e-01,3.2157e-01
1.0000e+00,3.0874e-01
1.1885e+00,2.9497e-01
1.4125e+00,2.8018e-01
1.6788e+00,2.6435e-01
1.9953e+00,2.4752e-01
2.3714e+00,2.2980e-01
2.8184e+00,2.1142e-01
3.3497e+00,1.9267e-01
3.9811e+00,1.7391e-01
4.7315e+00,1.5551e-01
5.6234e+00,1.3783e-01
6.6834e+00,1.2117e-01
7.9433e+00,1.0576e-01
9.4406e+00,9.1734e-02
1.1220e+01,7.9140e-02
1.3335e+01,6.7970e-02
1.5849e+01,5.8159e-02
1.8836e+01,4.9612e-02
2.2387e+01,4.2216e-02
2.6607e+01,3.5850e-02
3.1623e+01,3.0394e-02
3.7584e+01,2.5734e-02
4.4668e+01,2.1765e-02
5.3088e+01,1.8392e-02
6.3096e+01,1.5531e-02
7.4989e+01,1.3107e-02
8.9125e+01,1.1056e-02
1.0593e+02,9.3224e-03
1.2589e+02,7.8580e-03
1.4962e+02,6.6218e-03
1.7783e+02,5.5788e-03
2.1135e+02,4.6992e-03
2.5119e+02,3.9577e-03
2.9854e+02,3.3327e-03
3.5481e+02,2.8060e-03
4.2170e+02,2.3624e-03
5.0119e+02,1.9887e-03
5.9566e+02,1.6741e-03
7.0795e+02,1.4091e-03
8.4140e+02,1.1860e-03
1.0000e+03,9.9817e-04
