   f   ,G_stor ,G_loss 
1.0000e-01,1.8290e-01,6.4407e-02
1.1885e-01,1.8902e-01,5.6893e-02
1.4125e-01,1.9382e-01,4.9974e-02
1.6788e-01,1.9759e-01,4.3749e-02
1.9953e-01,2.0055e-01,3.8242e-02
2.3714e-01,2.0290e-01,3.3429e-02
2.8184e-01,2.0480e-01,2.9260e-02
3.3497e-01,2.0636e-01,2.5673e-02
3.9811e-01,2.0767e-01,2.2600e-02
4.7315e-01,2.0879e-01,1.9977e-02
5.6234e-01,2.0977e-01,1.7743e-02
6.6834e-01,2.1066e-01,1.5845e-02
7.9433e-01,2.1147e-01,1.4235e-02
9.4406e-01,2.1223e-01,1.2870e-02
1.1220e+00,2.1294e-01,1.1714e-02
1.3335e+00,2.1363e-01,1.0736e-02
1.5849e+00,2.1429e-01,9.9093e-03
1.8836e+00,2.1494e-01,9.2107e-03
2.2387e+00,2.1557e-01,8.6208e-03
2.6607e+00,2.1620e-01,8.1231e-03
3.1623e+00,2.1681e-01,7.7034e-03
3.7584e+00,2.1743e-01,7.3498e-03
4.4668e+00,2.1804e-01,7.0521e-03
5.3088e+00,2.1864e-01,6.8019e-03
6.3096e+00,2.1925e-01,6.5917e-03
7.4989e+00,2.1985e-01,6.4155e-03
8.9125e+00,2.2045e-01,6.2680e-03
1.0593e+01,2.2105e-01,6.1449e-03
1.2589e+01,2.2166e-01,6.0422e-03
1.4962e+01,2.2226e-01,5.9570e-03
1.7783e+01,2.2286e-01,5.8866e-03
2.1135e+01,2.2346e-01,5.8285e-03
2.5119e+01,2.2407e-01,5.7810e-03
2.9854e+01,2.2467e-01,5.7425e-03
3.5481e+01,2.2527e-01,5.7114e-03
4.2170e+01,2.2588e-01,5.6868e-03
5.0119e+01,2.2648e-01,5.6675e-03
5.9566e+01,2.2709e-01,5.6528e-03
7.0795e+01,2.2770e-01,5.6420e-03
8.4140e+01,2.2831e-01,5.6345e-03
1.0000e+02,2.2892e-01,5.6297e-03
1.1885e+02,2.2953e-01,5.6272e-03
1.4125e+02,2.3014e-01,5.6267e-03
1.6788e+02,2.3075e-01,5.6279e-03
1.9953e+02,2.3137e-01,5.6305e-03
2.3714e+02,2.3198e-01,5.6343e-03
2.8184e+02,2.3260e-01,5.6391e-03
3.3497e+02,2.3322e-01,5.6447e-03
3.9811e+02,2.3384e-01,5.6511e-03
4.7315e+02,2.3446e-01,5.6581e-03
5.6234e+02,2.3508e-01,5.6656e-03
6.6834e+02,2.3570e-01,5.6735e-03
7.9433e+02,2.3632e-01,5.6818e-03
9.4406e+02,2.3695e-01,5.6904e-03
1.1220e+03,2.3757e-01,5.6993e-03
1.3335e+03,2.3820e-01,5.7083e-03
1.5849e+03,2.3882e-01,5.7176e-03
1.8836e+03,2.3945e-01,5.7270e-03
2.2387e+03,2.4008e-01,5.7366e-03
2.6607e+03,2.4071e-01,5.7462e-03
3.1623e+03,2.4135e-01,5.7560e-03
3.7584e+03,2.4198e-01,5.7658e-03
4.4668e+03,2.4261e-01,5.7757e-03
5.3088e+03,2.4325e-01,5.7856e-03
6.3096e+03,2.4389e-01,5.7956e-03
7.4989e+03,2.4452e-01,5.8056e-03
8.9125e+03,2.4516e-01,5.8157e-03
1.0593e+04,2.4580e-01,5.8257e-03
1.2589e+04,2.4644e-01,5.8358e-03
1.4962e+04,2.4708e-01,5.8459e-03
1.7783e+04,2.4773e-01,5.8560e-03
2.1135e+04,2.4837e-01,5.8661e-03
2.5119e+04,2.4902e-01,5.8763e-03
2.9854e+04,2.4966e-01,5.8864e-03
3.5481e+04,2.5031e-01,5.8965e-03
4.2170e+04,2.5096e-01,5.9066e-03
5.0119e+04,2.5161e-01,5.9168e-03
5.9566e+04,2.5226e-01,5.9269e-03
7.0795e+04,2.5291e-01,5.9370e-03
8.4140e+04,2.5357e-01,5.9471e-03
1.0000e+05,2.5422e-01,5.9572e-03
1.1885e+05,2.5488e-01,5.9673e-03
1.4125e+05,2.5553e-01,5.9774e-03
1.6788e+05,2.5619e-01,5.9874e-03
1.9953e+05,2.5685e-01,5.9975e-03
2.3714e+05,2.5751e-01,6.0076e-03
2.8184e+05,2.5817e-01,6.0176e-03
3.3497e+05,2.5883e-01,6.0277e-03
3.9811e+05,2.5950e-01,6.0377e-03
4.7315e+05,2.6016e-01,6.0477e-03
5.6234e+05,2.6083e-01,6.0577e-03
6.6834e+05,2.6149e-01,6.0677e-03
7.9433e+05,2.6216e-01,6.0777e-03
9.4406e+05,2.6283e-01,6.0877e-03
1.1220e+06,2.6350e-01,6.0977e-03
1.3335e+06,2.6417e-01,6.1076e-03
1.5849e+06,2.6484e-01,6.1176e-03
1.8836e+06,2.6552e-01,6.1275e-03
2.2387e+06,2.6619e-01,6.1374e-03
2.6607e+06,2.6687e-01,6.1473e-03
3.1623e+06,2.6754e-01,6.1572e-03
3.7584e+06,2.6822e-01,6.1671e-03
4.4668e+06,2.6890e-01,6.1769e-03
5.3088e+06,2.6958e-01,6.1868e-03
6.3096e+06,2.7026e-01,6.1966e-03
7.4989e+06,2.7094e-01,6.2065e-03
8.9125e+06,2.7162e-01,6.2163e-03
1.0593e+07,2.7231e-01,6.2261e-03
1.2589e+07,2.7299e-01,6.2359e-03
1.4962e+07,2.7368e-01,6.2456e-03
1.7783e+07,2.7437e-01,6.2554e-03
2.1135e+07,2.7505e-01,6.2651e-03
2.5119e+07,2.7574e-01,6.2749e-03
2.9854e+07,2.7643e-01,6.2846e-03
3.5481e+07,2.7712e-01,6.2943e-03
4.2170e+07,2.7782e-01,6.3040e-03
5.0119e+07,2.7851e-01,6.3136e-03
5.9566e+07,2.7921e-01,6.3233e-03
7.0795e+07,2.7990e-01,6.3329e-03
8.4140e+07,2.8060e-01,6.3425e-03
1.0000e+08,2.8130e-01,6.3521e-03
1.1885e+08,2.8200e-01,6.3617e-03
1.4125e+08,2.8270e-01,6.3713e-03
1.6788e+08,2.8340e-01,6.3809e-03
1.9953e+08,2.8410e-01,6.3904e-03
2.3714e+08,2.8480e-01,6.3999e-03
2.8184e+08,2.8551e-01,6.4094e-03
3.3497e+08,2.8621e-01,6.4189e-03
3.9811e+08,2.8692e-01,6.4284e-03
4.7315e+08,2.8762e-01,6.4378e-03
5.6234e+08,2.8833e-01,6.4473e-03
6.6834e+08,2.8904e-01,6.4567e-03
7.9433e+08,2.8975e-01,6.4661e-03
9.4406e+08,2.9046e-01,6.4755e-03
1.1220e+09,2.9118e-01,6.4848e-03
1.3335e+09,2.9189e-01,6.4942e-03
1.5849e+09,2.9260e-01,6.5035e-03
1.8836e+09,2.9332e-01,6.5128e-03
2.2387e+09,2.9404e-01,6.5221e-03
2.6607e+09,2.9475e-01,6.5314e-03
3.1623e+09,2.9547e-01,6.5406e-03
3.7584e+09,2.9619e-01,6.5499e-03
4.4668e+09,2.9691e-01,6.5591e-03
5.3088e+09,2.9763e-01,6.5683e-03
6.3096e+09,2.9836e-01,6.5774e-03
7.4989e+09,2.9908e-01,6.5866e-03
8.9125e+09,2.9981e-01,6.5957e-03
1.0593e+10,3.0053e-01,6.6048e-03
1.2589e+10,3.0126e-01,6.6139e-03
1.4962e+10,3.0199e-01,6.6230e-03
1.7783e+10,3.0271e-01,6.6320e-03
2.1135e+10,3.0344e-01,6.6411e-03
2.5119e+10,3.0418e-01,6.6501e-03
2.9854e+10,3.0491e-01,6.6590e-03
3.5481e+10,3.0564e-01,6.6680e-03
4.2170e+10,3.0637e-01,6.6770e-03
5.0119e+10,3.0711e-01,6.6859e-03
5.9566e+10,3.0784e-01,6.6948e-03
7.0795e+10,3.0858e-01,6.7036e-03
8.4140e+10,3.0932e-01,6.7125e-03
1.0000e+11,3.1006e-01,6.7213e-03
