   f   ,G_stor ,G_loss 
9.4406e+08,-2.3854e-01,6.9637e-03
1.1220e+09,-2.3778e-01,6.9371e-03
1.3335e+09,-2.3702e-01,6.9107e-03
1.5849e+09,-2.3626e-01,6.8843e-03
1.8836e+09,-2.3550e-01,6.8581e-03
2.2387e+09,-2.3475e-01,6.8321e-03
2.6607e+09,-2.3400e-01,6.8061e-03
3.1623e+09,-2.3326e-01,6.7803e-03
3.7584e+09,-2.3251e-01,6.7546e-03
4.4668e+09,-2.3177e-01,6.7290e-03
5.3088e+09,-2.3103e-01,6.7036e-03
6.3096e+09,-2.3030e-01,6.6783e-03
7.4989e+09,-2.2957e-01,6.6530e-03
8.9125e+09,-2.2884e-01,6.6280e-03
1.0593e+10,-2.2811e-01,6.6030e-03
1.2589e+10,-2.2739e-01,6.5781e-03
1.4962e+10,-2.2666e-01,6.5534e-03
1.7783e+10,-2.2595e-01,6.5288e-03
2.1135e+10,-2.2523e-01,6.5043e-03
2.5119e+10,-2.2452e-01,6.4799e-03
2.9854e+10,-2.2381e-01,6.4557e-03
3.5481e+10,-2.2310e-01,6.4315e-03
4.2170e+10,-2.2239e-01,6.4075e-03
5.0119e+10,-2.2169e-01,6.3835e-03
5.9566e+10,-2.2099e-01,6.3597e-03
7.0795e+10,-2.2029e-01,6.3360e-03
8.4140e+10,-2.1960e-01,6.3124e-03
1.0000e+11,-2.1890e-01,6.2890e-03
