   t   ,G_relax
1.2589e-07,8.1796e-01
1.4962e-07,8.1471e-01
1.7783e-07,8.1142e-01
2.1135e-07,8.0809e-01
2.5119e-07,8.0471e-01
2.9854e-07,8.0128e-01
3.5481e-07,7.9781e-01
4.2170e-07,7.9429e-01
5.0119e-07,7.9073e-01
5.9566e-07,7.8713e-01
7.0795e-07,7.8347e-01
8.4140e-07,7.7978e-01
1.0000e-06,7.7604e-01
1.1885e-06,7.7225e-01
1.4125e-06,7.6842e-01
1.6788e-06,7.6454e-01
1.9953e-06,7.6062e-01
2.3714e-06,7.5665e-01
2.8184e-06,7.5264e-01
3.3497e-06,7.4858e-01
3.9811e-06,7.4448e-01
4.7315e-06,7.4034e-01
5.6234e-06,7.3615e-01
6.6834e-06,7.3192e-01
7.9433e-06,7.2765e-01
9.4406e-06,7.2333e-01
1.1220e-05,7.1897e-01
1.3335e-05,7.1458e-01
1.5849e-05,7.1013e-01
1.8836e-05,7.0565e-01
2.2387e-05,7.0113e-01
2.6607e-05,6.9657e-01
3.1623e-05,6.9197e-01
3.7584e-05,6.8733e-01
4.4668e-05,6.8265e-01
5.3088e-05,6.7793e-01
6.3096e-05,6.7318e-01
7.4989e-05,6.6840e-01
8.9125e-05,6.6357e-01
1.0593e-04,6.5871e-01
1.2589e-04,6.5382e-01
1.4962e-04,6.4890e-01
1.7783e-04,6.4394e-01
2.1135e-04,6.3895e-01
2.5119e-04,6.3394e-01
2.9854e-04,6.2889e-01
3.5481e-04,6.2381e-01
4.2170e-04,6.1871e-01
5.0119e-04,6.1357e-01
5.9566e-04,6.0842e-01
7.0795e-04,6.0324e-01
8.4140e-04,5.9803e-01
1.0000e-03,5.9280e-01
1.1885e-03,5.8755e-01
1.4125e-03,5.8228e-01
1.6788e-03,5.7699e-01
1.9953e-03,5.7168e-01
2.3714e-03,5.6635e-01
2.8184e-03,5.6100e-01
3.3497e-03,5.5564e-01
3.9811e-03,5.5026e-01
4.7315e-03,5.4487e-01
5.6234e-03,5.3946e-01
6.6834e-03,5.3404e-01
7.9433e-03,5.2861e-01
9.4406e-03,5.2316e-01
1.1220e-02,5.1770e-01
1.3335e-02,5.1223e-01
1.5849e-02,5.0674e-01
1.8836e-02,5.0125e-01
2.2387e-02,4.9573e-01
2.6607e-02,4.9021e-01
3.1623e-02,4.8466e-01
3.7584e-02,4.7909e-01
4.4668e-02,4.7350e-01
5.3088e-02,4.6787e-01
6.3096e-02,4.6221e-01
7.4989e-02,4.5651e-01
8.9125e-02,4.5075e-01
1.0593e-01,4.4491e-01
1.2589e-01,4.3899e-01
1.4962e-01,4.3296e-01
1.7783e-01,4.2678e-01
2.1135e-01,4.2042e-01
2.5119e-01,4.1382e-01
2.9854e-01,4.0694e-01
3.5481e-01,3.9968e-01
4.2170e-01,3.9195e-01
5.0119e-01,3.8364e-01
5.9566e-01,3.7458e-01
7.0795e-01,3.6462e-01
8.4140e-01,3.5357e-01
1.0000e+00,3.4123e-01
1.1885e+00,3.2740e-01
1.4125e+00,3.1195e-01
1.6788e+00,2.9480e-01
1.9953e+00,2.7599e-01
2.3714e+00,2.5574e-01
2.8184e+00,2.3440e-01
3.3497e+00,2.1245e-01
3.9811e+00,1.9047e-01
4.7315e+00,1.6901e-01
5.6234e+00,1.4858e-01
6.6834e+00,1.2956e-01
7.9433e+00,1.1219e-01
9.4406e+00,9.6586e-02
1.1220e+01,8.2764e-02
1.3335e+01,7.0652e-02
1.5849e+01,6.0132e-02
1.8836e+01,5.1057e-02
2.2387e+01,4.3271e-02
2.6607e+01,3.6619e-02
3.1623e+01,3.0953e-02
3.7584e+01,2.6141e-02
4.4668e+01,2.2061e-02
5.3088e+01,1.8608e-02
6.3096e+01,1.5688e-02
7.4989e+01,1.3221e-02
8.9125e+01,1.1140e-02
1.0593e+02,9.3833e-03
1.2589e+02,7.9025e-03
1.4962e+02,6.6543e-03
1.7783e+02,5.6026e-03
2.1135e+02,4.7166e-03
2.5119e+02,3.9704e-03
2.9854e+02,3.3420e-03
3.5481e+02,2.8129e-03
4.2170e+02,2.3674e-03
5.0119e+02,1.9924e-03
5.9566e+02,1.6767e-03
7.0795e+02,1.4111e-03
8.4140e+02,1.1874e-03
1.0000e+03,9.9923e-04
