   f   ,G_stor ,G_loss 
4.2170e+04,8.6686e-01,3.9485e-02
5.0119e+04,8.7109e-01,3.8429e-02
5.9566e+04,8.7521e-01,3.7391e-02
7.0795e+04,8.7921e-01,3.6370e-02
8.4140e+04,8.8310e-01,3.5366e-02
1.0000e+05,8.8688e-01,3.4381e-02
1.1885e+05,8.9055e-01,3.3413e-02
1.4125e+05,8.9412e-01,3.2465e-02
1.6788e+05,8.9758e-01,3.1535e-02
1.9953e+05,9.0094e-01,3.0624e-02
2.3714e+05,9.0420e-01,2.9732e-02
2.8184e+05,9.0736e-01,2.8860e-02
3.3497e+05,9.1043e-01,2.8007e-02
3.9811e+05,9.1340e-01,2.7173e-02
4.7315e+05,9.1629e-01,2.6358e-02
5.6234e+05,9.1909e-01,2.5562e-02
6.6834e+05,9.2180e-01,2.4785e-02
7.9433e+05,9.2442e-01,2.4027e-02
9.4406e+05,9.2697e-01,2.3288e-02
1.1220e+06,9.2943e-01,2.2567e-02
1.3335e+06,9.3182e-01,2.1865e-02
1.5849e+06,9.3413e-01,2.1181e-02
1.8836e+06,9.3637e-01,2.0515e-02
2.2387e+06,9.3854e-01,1.9867e-02
2.6607e+06,9.4063e-01,1.9236e-02
3.1623e+06,9.4266e-01,1.8623e-02
3.7584e+06,9.4463e-01,1.8026e-02
4.4668e+06,9.4653e-01,1.7446e-02
5.3088e+06,9.4836e-01,1.6883e-02
6.3096e+06,9.5014e-01,1.6335e-02
7.4989e+06,9.5186e-01,1.5803e-02
8.9125e+06,9.5352e-01,1.5287e-02
1.0593e+07,9.5513e-01,1.4785e-02
1.2589e+07,9.5669e-01,1.4299e-02
1.4962e+07,9.5819e-01,1.3827e-02
1.7783e+07,9.5964e-01,1.3369e-02
2.1135e+07,9.6104e-01,1.2925e-02
2.5119e+07,9.6240e-01,1.2494e-02
2.9854e+07,9.6371e-01,1.2076e-02
3.5481e+07,9.6498e-01,1.1672e-02
4.2170e+07,9.6620e-01,1.1280e-02
5.0119e+07,9.6739e-01,1.0900e-02
5.9566e+07,9.6853e-01,1.0532e-02
7.0795e+07,9.6963e-01,1.0175e-02
8.4140e+07,9.7070e-01,9.8302e-03
1.0000e+08,9.7173e-01,9.4961e-03
1.1885e+08,9.7272e-01,9.1726e-03
1.4125e+08,9.7368e-01,8.8595e-03
1.6788e+08,9.7461e-01,8.5565e-03
1.9953e+08,9.7550e-01,8.2633e-03
2.3714e+08,9.7637e-01,7.9796e-03
2.8184e+08,9.7720e-01,7.7052e-03
3.3497e+08,9.7801e-01,7.4398e-03
3.9811e+08,9.7878e-01,7.1831e-03
4.7315e+08,9.7953e-01,6.9349e-03
5.6234e+08,9.8026e-01,6.6949e-03
6.6834e+08,9.8096e-01,6.4628e-03
7.9433e+08,9.8163e-01,6.2385e-03
9.4406e+08,9.8228e-01,6.0217e-03
1.1220e+09,9.8291e-01,5.8121e-03
1.3335e+09,9.8352e-01,5.6096e-03
1.5849e+09,9.8411e-01,5.4139e-03
1.8836e+09,9.8467e-01,5.2248e-03
2.2387e+09,9.8522e-01,5.0421e-03
2.6607e+09,9.8574e-01,4.8656e-03
3.1623e+09,9.8625e-01,4.6951e-03
3.7584e+09,9.8674e-01,4.5304e-03
4.4668e+09,9.8721e-01,4.3714e-03
5.3088e+09,9.8767e-01,4.2177e-03
6.3096e+09,9.8811e-01,4.0694e-03
7.4989e+09,9.8853e-01,3.9261e-03
8.9125e+09,9.8894e-01,3.7878e-03
1.0593e+10,9.8934e-01,3.6542e-03
1.2589e+10,9.8972e-01,3.5253e-03
1.4962e+10,9.9008e-01,3.4008e-03
1.7783e+10,9.9044e-01,3.2806e-03
2.1135e+10,9.9078e-01,3.1645e-03
2.5119e+10,9.9111e-01,3.0525e-03
2.9854e+10,9.9143e-01,2.9444e-03
3.5481e+10,9.9173e-01,2.8401e-03
4.2170e+10,9.9203e-01,2.7394e-03
5.0119e+10,9.9231e-01,2.6422e-03
5.9566e+10,9.9259e-01,2.5484e-03
7.0795e+10,9.9285e-01,2.4579e-03
8.4140e+10,9.9311e-01,2.3706e-03
1.0000e+11,9.9336e-01,2.2863e-03
