   f   ,G_stor ,G_loss 
8.9125e+06,9.8381e-01,8.0842e-03
1.0593e+07,9.8461e-01,7.6886e-03
1.2589e+07,9.8538e-01,7.3117e-03
1.4962e+07,9.8611e-01,6.9528e-03
1.7783e+07,9.8681e-01,6.6110e-03
2.1135e+07,9.8747e-01,6.2856e-03
2.5119e+07,9.8809e-01,5.9758e-03
2.9854e+07,9.8869e-01,5.6809e-03
3.5481e+07,9.8926e-01,5.4003e-03
4.2170e+07,9.8980e-01,5.1332e-03
5.0119e+07,9.9031e-01,4.8790e-03
5.9566e+07,9.9079e-01,4.6372e-03
7.0795e+07,9.9125e-01,4.4072e-03
8.4140e+07,9.9169e-01,4.1884e-03
1.0000e+08,9.9211e-01,3.9803e-03
1.1885e+08,9.9251e-01,3.7823e-03
1.4125e+08,9.9288e-01,3.5941e-03
1.6788e+08,9.9324e-01,3.4151e-03
1.9953e+08,9.9358e-01,3.2449e-03
2.3714e+08,9.9390e-01,3.0830e-03
2.8184e+08,9.9421e-01,2.9292e-03
3.3497e+08,9.9450e-01,2.7829e-03
3.9811e+08,9.9478e-01,2.6439e-03
4.7315e+08,9.9504e-01,2.5117e-03
5.6234e+08,9.9529e-01,2.3861e-03
6.6834e+08,9.9553e-01,2.2667e-03
7.9433e+08,9.9575e-01,2.1532e-03
9.4406e+08,9.9597e-01,2.0454e-03
1.1220e+09,9.9617e-01,1.9429e-03
1.3335e+09,9.9636e-01,1.8455e-03
1.5849e+09,9.9654e-01,1.7530e-03
1.8836e+09,9.9672e-01,1.6651e-03
2.2387e+09,9.9688e-01,1.5815e-03
2.6607e+09,9.9704e-01,1.5021e-03
3.1623e+09,9.9719e-01,1.4267e-03
3.7584e+09,9.9733e-01,1.3551e-03
4.4668e+09,9.9747e-01,1.2870e-03
5.3088e+09,9.9759e-01,1.2223e-03
6.3096e+09,9.9772e-01,1.1609e-03
7.4989e+09,9.9783e-01,1.1026e-03
8.9125e+09,9.9794e-01,1.0471e-03
1.0593e+10,9.9804e-01,9.9445e-04
1.2589e+10,9.9814e-01,9.4443e-04
1.4962e+10,9.9824e-01,8.9692e-04
1.7783e+10,9.9832e-01,8.5178e-04
2.1135e+10,9.9841e-01,8.0891e-04
2.5119e+10,9.9849e-01,7.6820e-04
2.9854e+10,9.9857e-01,7.2952e-04
3.5481e+10,9.9864e-01,6.9279e-04
4.2170e+10,9.9871e-01,6.5790e-04
5.0119e+10,9.9877e-01,6.2477e-04
5.9566e+10,9.9883e-01,5.9330e-04
7.0795e+10,9.9889e-01,5.6341e-04
8.4140e+10,9.9895e-01,5.3502e-04
1.0000e+11,9.9900e-01,5.0806e-04
